@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE class {1.00,0.00}

@DATA
0.802695,0.540302,1.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
0.802695,0.540302,1.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
1.000000,1.000000,0.000000,-0.000000,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
0.802695,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.998152,1.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,1.000000,0.000000,-0.000000,0.00
2.181952,1.000000,0.000000,-0.000000,0.00
2.181952,1.000000,0.000000,-0.000000,0.00
0.204175,1.000000,0.000000,-0.841471,0.00
0.204175,1.000000,0.000000,-0.841471,1.00
0.802695,1.000000,0.000000,-0.000000,0.00
0.802695,0.540302,0.000000,-0.488177,0.00
0.802695,1.000000,0.000000,-0.000000,0.00
2.181952,1.000000,1.000000,-0.000000,0.00
0.802695,0.540302,0.000000,-0.998152,0.00
1.000000,0.084069,0.836627,-0.163051,0.00
2.181952,0.845947,1.836627,-0.974888,0.00
0.802695,0.647558,0.836627,-0.623946,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.647558,0.836627,-0.623946,0.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.647558,0.836627,-0.623946,0.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.555004,0.845947,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.555004,0.008339,0.836627,-0.742113,0.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.540302,0.000000,-0.998152,1.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
0.204175,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
2.181952,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
0.802695,1.000000,1.000000,-0.841471,0.00
0.802695,0.540302,1.000000,-0.998152,1.00
0.802695,0.540302,1.000000,-0.998152,0.00
0.802695,0.540302,1.000000,-0.998152,0.00
0.802695,0.540302,1.000000,-0.998152,1.00
0.802695,0.540302,1.000000,-0.998152,1.00
0.802695,0.540302,1.000000,-0.998152,0.00
0.802695,1.000000,1.000000,-0.841471,1.00
0.802695,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.998152,1.00
1.000000,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,1.000000,-0.841471,0.00
2.181952,1.000000,1.000000,-0.841471,0.00
2.181952,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,1.000000,0.000000,-0.000000,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
0.802695,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.000000,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
0.802695,0.540302,1.000000,-0.488177,0.00
2.181952,0.845947,1.836627,-0.974888,1.00
2.181952,0.845947,1.836627,-0.974888,0.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.991092,0.836627,-0.163051,1.00
0.204175,0.991092,0.836627,-0.163051,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.442094,0.836627,-0.742113,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.845947,0.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.555004,0.845947,1.836627,-0.974888,1.00
0.555004,0.845947,1.836627,-0.974888,1.00
0.555004,0.845947,1.836627,-0.974888,1.00
0.254361,0.621978,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.555004,0.008339,1.836627,-0.742113,1.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.555004,0.008339,1.836627,-0.742113,0.00
0.555004,0.845947,1.836627,-0.974888,1.00
0.204175,0.540302,1.000000,-0.998152,0.00
0.555004,1.000000,0.000000,-0.000000,0.00
0.555004,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
0.802695,0.540302,1.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.998152,1.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,1.000000,-0.998152,0.00
2.181952,1.000000,1.000000,-0.841471,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
0.802695,0.540302,1.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
1.000000,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.000000,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
0.204175,0.540302,0.000000,-0.488177,0.00
0.204175,0.540302,0.000000,-0.488177,0.00
0.802695,0.540302,0.000000,-0.998152,0.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.991092,0.836627,-0.163051,1.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.555004,0.845947,1.836627,-0.974888,1.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,-0.841341,0.836627,-0.623946,1.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.204175,0.647558,0.836627,-0.623946,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.254361,0.621978,0.836627,-0.974888,0.00
0.254361,0.621978,0.836627,-0.974888,1.00
0.254361,0.621978,0.836627,-0.974888,0.00
0.254361,0.621978,0.836627,-0.974888,0.00
0.254361,0.621978,0.836627,-0.974888,0.00
0.254361,0.621978,0.836627,-0.974888,0.00
0.555004,1.000000,1.000000,-0.841471,0.00
0.555004,0.540302,0.000000,-0.488177,0.00
0.555004,0.540302,1.000000,-0.998152,1.00
0.555004,0.540302,1.000000,-0.998152,1.00
1.000000,0.540302,1.000000,-0.998152,1.00
2.181952,1.000000,1.000000,-0.841471,0.00
0.802695,1.000000,1.000000,-0.841471,1.00
1.000000,1.000000,1.000000,-0.000000,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
1.000000,1.000000,1.000000,-0.841471,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
1.000000,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
2.181952,0.540302,2.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,2.000000,-0.488177,1.00
0.802695,0.540302,1.000000,-0.998152,0.00
0.802695,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,2.000000,-0.998152,1.00
2.181952,0.540302,2.000000,-0.998152,1.00
0.802695,0.540302,0.000000,-0.998152,0.00
0.802695,0.540302,0.000000,-0.998152,0.00
0.802695,1.000000,0.000000,-0.000000,0.00
2.181952,1.000000,1.000000,-0.000000,0.00
0.802695,1.000000,1.000000,-0.000000,0.00
0.802695,0.540302,1.000000,-0.488177,0.00
2.181952,1.000000,1.000000,-0.000000,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
0.802695,0.540302,0.000000,-0.488177,0.00
0.204175,0.540302,0.000000,-0.488177,0.00
0.204175,0.540302,0.000000,-0.998152,0.00
0.204175,1.000000,0.000000,-0.841471,1.00
2.181952,0.845947,0.836627,-0.974888,0.00
2.181952,-0.841341,0.836627,-0.623946,0.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.555004,0.008339,0.836627,-0.742113,1.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.555004,0.845947,0.836627,-0.974888,1.00
0.555004,0.845947,0.836627,-0.974888,1.00
1.000000,0.621978,0.836627,-0.974888,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.555004,0.845947,0.836627,-0.974888,1.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.555004,-0.841341,0.836627,-0.623946,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.555004,0.845947,2.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.647558,0.836627,-0.623946,0.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.555004,0.845947,2.836627,-0.974888,1.00
0.555004,0.845947,2.836627,-0.974888,1.00
0.555004,0.845947,2.836627,-0.974888,1.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.555004,0.845947,1.836627,-0.974888,1.00
0.555004,0.845947,0.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.647558,0.836627,-0.623946,0.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.647558,2.836627,-0.623946,1.00
0.204175,0.540302,1.000000,-0.998152,1.00
0.204175,1.000000,1.000000,-0.841471,1.00
0.555004,1.000000,0.000000,-0.841471,0.00
0.204175,0.540302,1.000000,-0.998152,1.00
0.555004,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,1.000000,1.000000,-0.000000,0.00
0.802695,1.000000,1.000000,-0.841471,0.00
2.181952,0.540302,2.000000,-0.998152,0.00
1.000000,1.000000,2.000000,-0.841471,1.00
2.181952,0.540302,2.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.000000,0.00
1.000000,1.000000,0.000000,-0.841471,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,2.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
0.802695,0.540302,2.000000,-0.998152,1.00
0.802695,1.000000,1.000000,-0.841471,0.00
0.802695,1.000000,1.000000,-0.841471,0.00
1.000000,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
0.555004,0.008339,1.836627,-0.742113,1.00
2.181952,0.000241,1.836627,-0.163051,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.802695,0.993638,1.836627,-0.974888,1.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.442094,0.836627,-0.742113,0.00
0.555004,0.000241,0.836627,-0.163051,0.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.555004,0.000241,1.836627,-0.163051,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.540302,0.000000,-0.488177,0.00
0.204175,1.000000,0.000000,-0.841471,0.00
0.204175,0.540302,0.000000,-0.998152,0.00
1.000000,0.540302,0.000000,-0.998152,0.00
0.204175,1.000000,0.000000,-0.841471,1.00
0.204175,0.540302,2.000000,-0.998152,1.00
0.802695,1.000000,2.000000,-0.841471,1.00
0.802695,0.540302,2.000000,-0.998152,1.00
0.802695,0.540302,2.000000,-0.998152,1.00
0.802695,0.540302,2.000000,-0.998152,1.00
0.802695,0.540302,2.000000,-0.998152,1.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,1.000000,-0.488177,0.00
1.000000,1.000000,1.000000,-0.841471,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
1.000000,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,2.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
0.802695,0.540302,1.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,2.000000,-0.488177,1.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,1.000000,2.000000,-0.841471,0.00
0.802695,0.540302,0.000000,-0.488177,0.00
0.093574,1.000000,0.000000,-0.841471,0.00
2.181952,-0.841341,0.836627,-0.623946,0.00
0.555004,0.845947,0.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.647558,0.836627,-0.623946,0.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.993638,0.836627,-0.974888,0.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.991092,0.836627,-0.163051,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.647558,0.836627,-0.623946,1.00
0.204175,0.442094,0.836627,-0.742113,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,0.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.555004,0.008339,0.836627,-0.742113,0.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.555004,-0.841341,0.836627,-0.623946,0.00
0.204175,0.442094,1.836627,-0.742113,1.00
0.204175,0.991092,0.836627,-0.163051,0.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,1.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.555004,0.845947,0.836627,-0.974888,0.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.442094,2.836627,-0.742113,1.00
0.204175,0.993638,2.836627,-0.974888,1.00
0.204175,1.000000,2.000000,-0.841471,1.00
0.204175,1.000000,2.000000,-0.841471,1.00
0.204175,1.000000,2.000000,-0.841471,1.00
0.204175,1.000000,2.000000,-0.841471,1.00
2.181952,0.540302,0.000000,-0.998152,0.00
0.555004,1.000000,0.000000,-0.000000,0.00
0.555004,0.540302,0.000000,-0.998152,0.00
0.555004,0.540302,0.000000,-0.998152,1.00
0.204175,0.540302,2.000000,-0.998152,1.00
0.204175,0.540302,1.000000,-0.998152,1.00
0.802695,1.000000,0.000000,-0.841471,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
0.802695,0.540302,0.000000,-0.998152,0.00
0.555004,0.540302,2.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
1.000000,0.540302,2.000000,-0.488177,1.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,0.000000,-0.841471,0.00
2.181952,0.540302,0.000000,-0.488177,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
2.181952,1.000000,2.000000,-0.841471,1.00
2.181952,0.540302,2.000000,-0.488177,1.00
0.802695,1.000000,1.000000,-0.841471,1.00
2.181952,0.540302,1.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
1.000000,0.540302,2.000000,-0.998152,1.00
2.181952,0.540302,0.000000,-0.998152,0.00
0.802695,0.540302,0.000000,-0.488177,0.00
0.802695,1.000000,0.000000,-0.841471,0.00
0.204175,0.540302,1.000000,-0.998152,0.00
0.204175,0.540302,0.000000,-0.998152,0.00
2.181952,0.540302,0.000000,-0.998152,0.00
0.204175,0.540302,0.000000,-0.488177,0.00
0.802695,0.540302,2.000000,-0.488177,0.00
