@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE class {5.00,4.00,3.00}

@DATA
-1944.000000,3.000000,2.000000,3.000000,0.034000,0.040000,0.032000,0.035000,0.000000,2.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,2.000000,0.000000,0.038000,0.038000,0.025000,0.025000,0.000000,2.000000,6.000000,0.000000,4.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.036000,0.039000,0.021000,0.021000,0.000000,1.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,1.000000,0.035000,0.040000,0.026000,0.020000,0.000000,1.000000,2.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.035000,0.035000,0.026000,0.026000,0.000000,3.000000,2.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.040000,0.032000,0.027000,1.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,1.000000,0.035000,0.034000,0.026000,0.032000,0.000000,3.000000,2.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.040000,0.039000,0.020000,0.020000,0.000000,2.000000,8.000000,0.000000,2.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.036000,0.042000,0.036000,0.017000,0.000000,1.000000,14.000000,0.000000,6.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.037000,0.039000,0.020000,0.027000,0.000000,1.000000,5.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.038000,0.039000,0.039000,0.027000,0.000000,1.000000,1.000000,0.000000,1.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.038000,0.032000,0.039000,1.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.042000,0.032000,0.017000,0.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.035000,0.034000,0.026000,0.025000,0.000000,2.000000,2.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.042000,0.027000,0.017000,0.000000,1.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.037000,0.039000,0.021000,0.023000,0.000000,1.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.042000,0.032000,0.017000,1.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.035000,0.032000,0.024000,1.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.036000,0.042000,0.027000,0.018000,0.000000,1.000000,4.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.036000,0.038000,0.027000,0.040000,1.000000,2.000000,4.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.036000,0.027000,0.027000,1.000000,2.000000,4.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.038000,0.032000,0.027000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.038000,0.034000,0.025000,0.032000,0.000000,2.000000,6.000000,0.000000,4.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.036000,0.035000,0.027000,0.027000,0.000000,2.000000,4.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.036000,0.032000,0.027000,0.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.039000,0.032000,0.029000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.034000,0.037000,0.032000,0.030000,0.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.034000,0.034000,0.032000,0.031000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.034000,0.042000,0.032000,0.017000,1.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.036000,0.036000,0.021000,0.021000,1.000000,2.000000,7.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.036000,0.036000,0.021000,0.021000,1.000000,3.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,1.000000,0.036000,0.034000,0.021000,0.032000,1.000000,2.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.036000,0.035000,0.021000,0.033000,1.000000,1.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.034000,0.036000,0.032000,0.021000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,2.000000,0.034000,0.034000,0.032000,0.027000,0.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,1.000000,2.000000,0.036000,0.034000,0.021000,0.032000,1.000000,2.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.036000,0.034000,0.021000,0.032000,0.000000,2.000000,7.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.040000,0.032000,0.035000,0.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.042000,0.036000,0.017000,0.021000,0.000000,2.000000,25.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.035000,0.032000,0.024000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,1.000000,0.033000,0.039000,0.026000,0.027000,1.000000,1.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.038000,0.034000,0.039000,0.032000,0.000000,2.000000,1.000000,0.000000,1.000000,4.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.036000,0.032000,0.027000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.042000,0.032000,0.018000,1.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.038000,0.032000,0.027000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.037000,0.032000,0.021000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.036000,0.036000,0.021000,0.021000,0.000000,2.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.036000,0.032000,0.021000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,1.000000,0.034000,0.036000,0.032000,0.021000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.040000,0.032000,0.027000,1.000000,1.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.036000,0.032000,0.021000,0.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.035000,0.032000,0.030000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.037000,0.032000,0.021000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.042000,0.032000,0.043000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.040000,0.032000,0.029000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.034000,0.032000,0.031000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.037000,0.032000,0.021000,0.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.033000,0.034000,0.032000,0.032000,0.000000,2.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.037000,0.032000,0.023000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.034000,0.032000,0.031000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.039000,0.034000,0.023000,0.031000,0.000000,1.000000,6.000000,0.000000,4.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.037000,0.032000,0.022000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.036000,0.036000,0.021000,0.021000,1.000000,2.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.034000,0.034000,0.032000,0.031000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,1.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.035000,0.032000,0.023000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.034000,0.032000,0.031000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,3.000000,0.034000,0.040000,0.032000,0.021000,1.000000,1.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.037000,0.032000,0.021000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.040000,0.034000,0.021000,0.032000,0.000000,2.000000,3.000000,0.000000,2.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.036000,0.034000,0.021000,0.032000,1.000000,1.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.036000,0.036000,0.021000,0.021000,1.000000,2.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.037000,0.032000,0.022000,2.000000,2.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,0.000000,2.000000,0.042000,0.034000,0.021000,0.032000,0.000000,2.000000,12.000000,0.000000,5.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.034000,0.021000,0.032000,1.000000,1.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.034000,0.021000,0.032000,0.000000,1.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.036000,0.032000,0.021000,0.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.034000,0.021000,0.032000,0.000000,3.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.037000,0.032000,0.022000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.033000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.034000,0.032000,0.032000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.038000,0.032000,0.021000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.031000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.031000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.034000,0.031000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.034000,0.039000,0.031000,0.040000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.037000,0.032000,0.022000,1.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.031000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.031000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.036000,0.034000,0.021000,0.032000,0.000000,3.000000,7.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.031000,0.000000,1.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,0.000000,2.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.032000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.031000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.037000,0.032000,0.021000,1.000000,1.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.031000,1.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.032000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.031000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,4.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.031000,1.000000,4.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.031000,0.000000,2.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.032000,2.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.035000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.035000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.035000,0.034000,0.032000,0.032000,2.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.035000,0.032000,0.032000,1.000000,3.000000,10.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.034000,0.034000,0.032000,0.032000,0.000000,3.000000,10.000000,0.000000,3.000000,5.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.042000,0.021000,0.018000,1.000000,1.000000,7.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.037000,0.021000,0.022000,0.000000,1.000000,7.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.036000,0.021000,0.021000,0.000000,3.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.036000,0.037000,0.021000,0.022000,1.000000,2.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.037000,0.042000,0.021000,0.017000,1.000000,2.000000,7.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.035000,0.042000,0.027000,0.017000,0.000000,1.000000,4.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,0.000000,0.036000,0.037000,0.027000,0.020000,0.000000,1.000000,4.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,3.000000,0.033000,0.033000,0.025000,0.025000,0.000000,2.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,2.000000,0.033000,0.033000,0.025000,0.025000,0.000000,2.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.033000,0.036000,0.025000,0.023000,1.000000,2.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,0.000000,1.000000,0.035000,0.035000,0.026000,0.027000,0.000000,2.000000,2.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.038000,0.042000,0.020000,0.018000,0.000000,1.000000,3.000000,0.000000,2.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.035000,0.039000,0.023000,0.029000,2.000000,1.000000,2.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.034000,0.042000,0.026000,0.017000,0.000000,1.000000,2.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,2.000000,0.034000,0.041000,0.029000,0.023000,0.000000,1.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,2.000000,0.042000,0.038000,0.017000,0.028000,0.000000,2.000000,25.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,2.000000,0.042000,0.035000,0.020000,0.027000,0.000000,2.000000,12.000000,0.000000,5.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.034000,0.034000,0.023000,0.023000,0.000000,2.000000,2.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.037000,0.037000,0.030000,0.029000,0.000000,2.000000,1.000000,0.000000,1.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.036000,0.035000,0.027000,0.028000,2.000000,2.000000,4.000000,1.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,2.000000,0.044000,0.037000,0.021000,0.030000,0.000000,2.000000,12.000000,0.000000,5.000000,3.00
-1944.000000,3.000000,2.000000,1.000000,0.040000,0.039000,0.020000,0.029000,0.000000,1.000000,8.000000,0.000000,2.000000,3.00
-1944.000000,3.000000,2.000000,1.000000,0.042000,0.040000,0.017000,0.030000,0.000000,1.000000,25.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,2.000000,0.037000,0.042000,0.035000,0.018000,0.000000,1.000000,1.000000,1.000000,1.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.036000,0.035000,0.027000,0.023000,0.000000,2.000000,4.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,0.000000,0.042000,0.038000,0.017000,0.027000,0.000000,2.000000,25.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.038000,0.040000,0.027000,0.035000,0.000000,2.000000,1.000000,0.000000,1.000000,3.00
-1944.000000,3.000000,2.000000,3.000000,0.042000,0.038000,0.017000,0.020000,0.000000,1.000000,25.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.033000,0.042000,0.034000,0.018000,0.000000,1.000000,18.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,0.000000,0.039000,0.038000,0.041000,0.021000,0.000000,1.000000,1.000000,0.000000,1.000000,3.00
-1944.000000,3.000000,1.000000,2.000000,0.042000,0.040000,0.017000,0.035000,0.000000,1.000000,25.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,1.000000,0.042000,0.039000,0.017000,0.026000,0.000000,1.000000,25.000000,0.000000,3.000000,3.00
-1944.000000,3.000000,1.000000,1.000000,0.042000,0.042000,0.017000,0.017000,0.000000,2.000000,25.000000,1.000000,3.000000,4.00
